dam,dir,encounter,m,y
50,n,merpeople,3,1401
100,n,unknown,3,1401
12,s,pirates,3,1401
33,n,merpeople,3,1401
17,s,pirates,3,1401
85,s,water elemental,3,1401
100,s,unknown,3,1401
19,n,pirates,3,1401
100,s,unknown,3,1401
52,s,merpeople,3,1401
100,s,unknown,3,1401
92,s,crabmonsters,3,1401
38,n,pirates,3,1401
61,s,kraken,3,1401
59,s,merpeople,3,1401
80,s,nessie,3,1401
85,s,water elemental,3,1401
82,s,water elemental,3,1401
15,s,sharks,3,1401
97,s,nessie,3,1401
8,n,harpy,3,1401
22,s,sharks,3,1401
41,s,pirates,3,1401
100,n,unknown,3,1401
35,s,sharks,3,1401
59,s,kraken,3,1401
29,n,pirates,3,1401
10,s,pirates,3,1401
51,s,merpeople,3,1401
35,s,sharks,3,1401
53,n,merpeople,3,1401
78,n,water elemental,3,1401
40,s,sharks,3,1401
79,n,nessie,3,1401
100,s,unknown,3,1401
14,n,harpy,3,1401
28,n,sharks,3,1401
11,n,pirates,3,1401
52,s,pirates,3,1401
26,s,sharks,3,1401
17,s,harpy,3,1401
100,n,unknown,3,1401
100,n,unknown,3,1401
85,n,crabmonsters,3,1401
98,s,merpeople,3,1401
24,n,pirates,3,1401
27,n,pirates,3,1401
24,s,sharks,3,1401
100,s,unknown,3,1401
13,s,sharks,3,1401
65,s,kraken,3,1401
100,n,unknown,3,1401
23,n,harpy,3,1401
86,s,nessie,3,1401
77,n,water elemental,3,1401
86,s,merpeople,3,1401
20,n,pirates,3,1401
39,n,pirates,3,1401
68,n,kraken,3,1401
100,n,unknown,3,1401
78,n,water elemental,3,1401
51,s,kraken,3,1401
25,s,sharks,3,1401
18,n,pirates,3,1401
22,n,pirates,3,1401
81,n,nessie,3,1401
46,n,merpeople,3,1401
15,n,pirates,3,1401
49,n,merpeople,3,1401
44,s,kraken,3,1401
100,s,unknown,3,1401
60,n,kraken,3,1401
15,s,sharks,3,1401
100,n,unknown,3,1401
51,s,merpeople,3,1401
79,s,merpeople,3,1401
59,n,kraken,3,1401
32,s,sharks,3,1401
100,n,unknown,3,1401
13,n,pirates,4,1401
10,n,crabmonsters,4,1401
100,s,unknown,4,1401
76,n,water elemental,4,1401
41,s,pirates,4,1401
100,n,unknown,4,1401
25,n,sharks,4,1401
17,s,harpy,4,1401
13,n,pirates,4,1401
55,n,merpeople,4,1401
70,n,merpeople,4,1401
24,n,sharks,4,1401
94,s,crabmonsters,4,1401
20,n,pirates,4,1401
58,s,kraken,4,1401
100,n,unknown,4,1401
48,s,merpeople,4,1401
13,n,harpy,4,1401
100,s,unknown,4,1401
56,s,kraken,4,1401
43,n,merpeople,4,1401
22,s,pirates,4,1401
81,s,nessie,4,1401
21,s,pirates,4,1401
20,n,sharks,4,1401
26,n,pirates,4,1401
52,s,crabmonsters,4,1401
100,s,unknown,4,1401
44,s,merpeople,4,1401
44,s,kraken,4,1401
78,n,water elemental,4,1401
84,s,crabmonsters,4,1401
47,s,merpeople,4,1401
33,n,crabmonsters,4,1401
75,s,kraken,4,1401
36,n,crabmonsters,4,1401
15,s,crabmonsters,4,1401
24,s,harpy,4,1401
57,s,crabmonsters,4,1401
85,n,water elemental,4,1401
32,n,pirates,4,1401
22,s,crabmonsters,4,1401
57,n,kraken,4,1401
34,n,sharks,4,1401
40,s,crabmonsters,4,1401
63,n,kraken,4,1401
43,s,merpeople,4,1401
24,s,merpeople,4,1401
100,n,unknown,4,1401
12,n,merpeople,4,1401
55,s,kraken,4,1401
100,n,unknown,4,1401
28,s,sharks,4,1401
24,n,pirates,4,1401
44,n,sharks,4,1401
33,s,sharks,4,1401
100,s,unknown,4,1401
24,n,sharks,4,1401
100,s,unknown,4,1401
92,n,merpeople,4,1401
27,s,sharks,4,1401
73,n,nessie,4,1401
100,s,unknown,4,1401
75,n,water elemental,4,1401
13,n,sharks,4,1401
33,s,sharks,4,1401
76,s,water elemental,4,1401
19,n,sharks,4,1401
10,s,sharks,4,1401
10,s,harpy,4,1401
14,s,sharks,4,1401
75,s,water elemental,4,1401
24,s,sharks,4,1401
29,n,sharks,4,1401
82,n,water elemental,4,1401
19,s,pirates,4,1401
61,n,kraken,4,1401
81,s,water elemental,4,1401
44,s,kraken,4,1401
34,n,sharks,4,1401
8,s,harpy,4,1401
78,n,nessie,4,1401
30,n,pirates,4,1401
14,s,harpy,4,1401
2,s,crabmonsters,4,1401
18,n,pirates,4,1401
19,n,pirates,4,1401
75,s,water elemental,4,1401
100,n,unknown,4,1401
36,n,crabmonsters,4,1401
100,n,unknown,4,1401
27,n,merpeople,4,1401
82,s,water elemental,4,1401
75,n,nessie,4,1401
23,s,sharks,4,1401
77,s,water elemental,4,1401
23,s,sharks,4,1401
15,s,harpy,4,1401
22,s,pirates,4,1401
25,s,crabmonsters,4,1401
14,s,pirates,4,1401
14,n,crabmonsters,4,1401
17,s,harpy,4,1401
19,s,sharks,4,1401
54,s,merpeople,4,1401
5,n,harpy,4,1401
49,n,pirates,4,1401
75,n,water elemental,4,1401
100,n,unknown,4,1401
96,n,nessie,4,1401
84,n,water elemental,4,1401
40,s,merpeople,4,1401
40,s,merpeople,4,1401
36,s,merpeople,4,1401
33,s,sharks,4,1401
85,n,demon whale,4,1401
100,n,unknown,4,1401
54,n,merpeople,4,1401
100,n,unknown,4,1401
82,n,water elemental,4,1401
8,s,crabmonsters,4,1401
19,n,pirates,4,1401
27,s,sharks,4,1401
19,s,harpy,4,1401
84,s,water elemental,4,1401
26,n,pirates,4,1401
87,n,merpeople,4,1401
21,s,sharks,4,1401
37,s,merpeople,4,1401
80,s,water elemental,4,1401
26,s,crabmonsters,4,1401
38,n,crabmonsters,4,1401
21,n,pirates,4,1401
59,n,merpeople,4,1401
29,n,sharks,4,1401
34,s,pirates,4,1401
89,s,nessie,4,1401
11,n,harpy,4,1401
100,n,unknown,4,1401
12,n,harpy,4,1401
16,s,harpy,4,1401
17,n,pirates,4,1401
40,n,sharks,4,1401
82,s,nessie,4,1401
17,s,pirates,4,1401
7,s,harpy,4,1401
6,n,merpeople,4,1401
22,s,sharks,4,1401
28,s,sharks,4,1401
19,n,pirates,4,1401
21,n,harpy,4,1401
17,s,harpy,4,1401
92,s,merpeople,4,1401
88,s,crabmonsters,4,1401
60,s,merpeople,4,1401
67,n,kraken,4,1401
39,s,merpeople,4,1401
29,n,pirates,4,1401
63,s,kraken,4,1401
19,s,pirates,4,1401
88,s,demon whale,4,1401
33,n,sharks,4,1401
76,s,water elemental,4,1401
100,s,unknown,4,1401
100,s,unknown,4,1401
28,s,pirates,4,1401
79,s,water elemental,4,1401
17,s,sharks,4,1401
10,s,sharks,4,1401
28,s,merpeople,4,1401
100,s,unknown,4,1401
78,n,water elemental,4,1401
100,n,unknown,4,1401
20,s,pirates,4,1401
9,s,pirates,4,1401
43,n,kraken,4,1401
19,s,sharks,4,1401
25,s,pirates,4,1401
17,s,pirates,4,1401
19,n,harpy,4,1401
45,s,pirates,4,1401
14,s,harpy,4,1401
60,n,kraken,4,1401
10,s,sharks,4,1401
100,n,unknown,4,1401
43,n,crabmonsters,4,1401
43,n,kraken,4,1401
21,s,crabmonsters,4,1401
77,n,water elemental,4,1401
64,n,merpeople,4,1401
76,n,water elemental,4,1401
64,n,kraken,4,1401
28,n,sharks,4,1401
100,s,unknown,5,1401
34,n,pirates,5,1401
37,s,merpeople,5,1401
19,n,sharks,5,1401
8,n,harpy,5,1401
64,n,merpeople,5,1401
94,s,demon whale,5,1401
29,s,sharks,5,1401
50,n,kraken,5,1401
27,n,sharks,5,1401
84,n,water elemental,5,1401
100,n,unknown,5,1401
81,s,water elemental,5,1401
21,n,pirates,5,1401
68,s,kraken,5,1401
77,n,water elemental,5,1401
17,s,pirates,5,1401
100,s,unknown,5,1401
100,n,unknown,5,1401
84,s,water elemental,5,1401
24,n,sharks,5,1401
99,s,demon whale,5,1401
100,n,unknown,5,1401
18,n,pirates,5,1401
22,n,harpy,5,1401
75,s,water elemental,5,1401
76,s,water elemental,5,1401
83,n,water elemental,5,1401
55,n,kraken,5,1401
83,n,crabmonsters,5,1401
49,s,kraken,5,1401
14,n,harpy,5,1401
18,n,pirates,5,1401
78,s,water elemental,5,1401
92,s,merpeople,5,1401
56,s,kraken,5,1401
28,n,pirates,5,1401
15,s,harpy,5,1401
12,n,harpy,5,1401
19,n,harpy,5,1401
53,s,pirates,5,1401
24,s,pirates,5,1401
11,n,harpy,5,1401
84,s,nessie,5,1401
59,s,kraken,5,1401
19,s,sharks,5,1401
59,n,kraken,5,1401
58,n,pirates,5,1401
15,n,harpy,5,1401
13,s,pirates,5,1401
81,n,demon whale,5,1401
82,n,water elemental,5,1401
15,n,pirates,5,1401
94,n,demon whale,5,1401
7,n,harpy,5,1401
38,s,pirates,5,1401
51,n,merpeople,5,1401
52,n,merpeople,5,1401
59,s,merpeople,5,1401
100,s,unknown,5,1401
77,n,water elemental,5,1401
100,s,unknown,5,1401
14,s,pirates,5,1401
37,n,pirates,5,1401
19,n,sharks,5,1401
50,n,kraken,5,1401
15,n,sharks,5,1401
100,s,unknown,5,1401
100,s,unknown,5,1401
37,n,sharks,5,1401
16,n,pirates,5,1401
35,s,merpeople,5,1401
46,s,kraken,5,1401
12,n,sharks,5,1401
26,s,sharks,5,1401
34,s,sharks,5,1401
38,n,sharks,5,1401
87,s,nessie,5,1401
24,n,pirates,5,1401
54,s,merpeople,5,1401
56,s,merpeople,5,1401
66,s,merpeople,5,1401
79,s,water elemental,5,1401
61,n,kraken,5,1401
12,n,harpy,5,1401
19,s,sharks,5,1401
100,n,unknown,5,1401
44,n,kraken,5,1401
100,s,unknown,5,1401
100,n,unknown,5,1401
38,s,sharks,5,1401
22,n,pirates,5,1401
100,n,unknown,5,1401
31,n,pirates,5,1401
43,s,merpeople,5,1401
21,n,harpy,5,1401
18,s,sharks,5,1401
17,n,pirates,5,1401
20,n,pirates,5,1401
100,s,unknown,5,1401
82,n,water elemental,5,1401
19,n,sharks,5,1401
15,n,pirates,5,1401
82,n,water elemental,5,1401
100,s,unknown,5,1401
28,s,pirates,5,1401
54,s,merpeople,5,1401
43,s,merpeople,5,1401
55,n,kraken,5,1401
29,s,sharks,5,1401
14,s,pirates,5,1401
4,n,harpy,5,1401
46,n,merpeople,5,1401
76,s,water elemental,5,1401
17,n,pirates,5,1401
45,s,crabmonsters,5,1401
57,s,kraken,5,1401
50,n,kraken,5,1401
81,n,water elemental,5,1401
46,n,merpeople,5,1401
10,n,crabmonsters,5,1401
27,s,sharks,5,1401
42,s,pirates,5,1401
49,s,kraken,5,1401
78,n,merpeople,5,1401
77,n,water elemental,5,1401
12,n,harpy,5,1401
78,n,water elemental,5,1401
99,n,demon whale,5,1401
92,n,demon whale,5,1401
15,s,sharks,5,1401
41,s,crabmonsters,5,1401
15,s,pirates,5,1401
50,n,merpeople,5,1401
2,n,crabmonsters,5,1401
100,s,unknown,5,1401
41,n,sharks,5,1401
18,s,harpy,5,1401
25,n,sharks,5,1401
9,n,sharks,5,1401
27,n,pirates,5,1401
96,s,demon whale,5,1401
54,s,kraken,5,1401
44,s,pirates,5,1401
26,n,sharks,5,1401
79,n,crabmonsters,5,1401
53,n,kraken,5,1401
12,n,pirates,5,1401
51,n,merpeople,5,1401
67,n,merpeople,5,1401
21,s,pirates,5,1401
30,n,merpeople,5,1401
68,n,merpeople,5,1401
97,s,demon whale,5,1401
45,s,kraken,5,1401
100,s,unknown,5,1401
10,s,harpy,5,1401
74,n,water elemental,5,1401
11,s,harpy,5,1401
16,s,sharks,5,1401
87,s,nessie,5,1401
41,n,sharks,5,1401
100,s,unknown,5,1401
76,s,water elemental,5,1401
56,n,merpeople,5,1401
18,s,crabmonsters,5,1401
75,n,merpeople,5,1401
35,s,pirates,5,1401
19,s,pirates,5,1401
12,s,pirates,5,1401
19,n,pirates,5,1401
52,n,merpeople,5,1401
54,n,merpeople,5,1401
20,n,pirates,5,1401
13,s,pirates,6,1401
27,s,sharks,6,1401
8,s,pirates,6,1401
12,n,pirates,6,1401
93,s,nessie,6,1401
31,n,sharks,6,1401
51,n,kraken,6,1401
80,s,water elemental,6,1401
16,n,harpy,6,1401
55,s,kraken,6,1401
18,s,pirates,6,1401
23,s,crabmonsters,6,1401
19,s,pirates,6,1401
36,n,sharks,6,1401
22,s,sharks,6,1401
27,s,sharks,6,1401
14,n,pirates,6,1401
67,n,merpeople,6,1401
25,n,crabmonsters,6,1401
90,s,nessie,6,1401
13,n,pirates,6,1401
5,s,harpy,6,1401
84,n,nessie,6,1401
20,n,pirates,6,1401
29,n,sharks,6,1401
46,s,merpeople,6,1401
18,s,pirates,6,1401
77,s,merpeople,6,1401
24,s,pirates,6,1401
48,s,merpeople,6,1401
51,s,kraken,6,1401
11,n,harpy,6,1401
100,s,unknown,6,1401
71,s,kraken,6,1401
38,n,merpeople,6,1401
78,n,merpeople,6,1401
29,s,sharks,6,1401
79,s,water elemental,6,1401
91,s,crabmonsters,6,1401
10,n,sharks,6,1401
99,s,merpeople,6,1401
21,n,sharks,6,1401
100,s,unknown,6,1401
10,n,harpy,6,1401
33,n,kraken,6,1401
90,n,merpeople,6,1401
50,s,kraken,6,1401
74,n,water elemental,6,1401
24,s,sharks,6,1401
1,n,crabmonsters,6,1401
18,n,pirates,6,1401
54,s,merpeople,6,1401
100,n,unknown,6,1401
52,s,kraken,6,1401
93,s,demon whale,6,1401
100,s,unknown,6,1401
85,s,water elemental,6,1401
100,s,unknown,6,1401
52,n,kraken,6,1401
26,n,sharks,6,1401
100,n,unknown,6,1401
80,n,water elemental,6,1401
22,n,sharks,6,1401
100,s,unknown,6,1401
28,n,crabmonsters,6,1401
74,s,water elemental,6,1401
54,n,merpeople,6,1401
18,s,pirates,6,1401
76,s,water elemental,6,1401
83,n,nessie,6,1401
51,s,merpeople,6,1401
14,s,crabmonsters,6,1401
38,s,sharks,6,1401
49,s,merpeople,6,1401
16,s,pirates,6,1401
2,n,crabmonsters,6,1401
83,s,crabmonsters,6,1401
13,n,merpeople,6,1401
30,n,pirates,6,1401
78,s,water elemental,6,1401
75,n,nessie,6,1401
72,n,crabmonsters,6,1401
16,s,sharks,6,1401
47,n,merpeople,6,1401
57,s,merpeople,6,1401
17,n,sharks,6,1401
100,n,unknown,6,1401
100,s,unknown,6,1401
100,s,unknown,6,1401
66,n,crabmonsters,6,1401
17,n,pirates,6,1401
74,n,water elemental,6,1401
23,n,harpy,6,1401
20,n,sharks,6,1401
12,n,harpy,6,1401
51,n,pirates,6,1401
21,n,pirates,6,1401
52,n,merpeople,6,1401
21,n,pirates,6,1401
42,s,merpeople,6,1401
61,n,kraken,6,1401
16,s,sharks,6,1401
74,n,water elemental,6,1401
17,n,pirates,6,1401
48,n,kraken,6,1401
51,n,kraken,6,1401
20,n,pirates,6,1401
44,n,pirates,6,1401
19,n,harpy,6,1401
100,n,unknown,6,1401
90,n,nessie,6,1401
19,s,harpy,6,1401
30,s,pirates,6,1401
77,n,water elemental,6,1401
33,s,sharks,6,1401
43,n,kraken,6,1401
3,n,crabmonsters,6,1401
100,s,unknown,6,1401
21,n,pirates,6,1401
92,s,nessie,6,1401
9,n,crabmonsters,6,1401
100,s,unknown,6,1401
74,n,merpeople,6,1401
100,s,unknown,6,1401
38,n,merpeople,6,1401
18,s,merpeople,6,1401
56,n,crabmonsters,6,1401
83,s,water elemental,6,1401
85,s,water elemental,6,1401
41,s,pirates,6,1401
52,n,merpeople,6,1401
13,s,harpy,6,1401
100,s,unknown,6,1401
10,n,harpy,6,1401
77,n,merpeople,6,1401
100,s,unknown,6,1401
18,n,pirates,6,1401
82,s,water elemental,6,1401
80,s,water elemental,6,1401
14,s,sharks,6,1401
92,s,merpeople,6,1401
33,n,merpeople,6,1401
12,s,harpy,6,1401
78,n,nessie,6,1401
49,n,merpeople,6,1401
15,s,harpy,6,1401
75,n,nessie,6,1401
65,s,kraken,6,1401
23,n,sharks,6,1401
28,s,sharks,6,1401
41,s,pirates,6,1401
39,s,merpeople,6,1401
37,n,pirates,6,1401
74,n,nessie,6,1401
20,n,harpy,6,1401
77,s,water elemental,6,1401
52,s,merpeople,6,1401
12,n,sharks,6,1401
17,n,harpy,6,1401
46,s,merpeople,6,1401
10,n,harpy,6,1401
46,s,pirates,6,1401
7,s,harpy,6,1401
16,n,sharks,6,1401
12,n,pirates,6,1401
20,s,merpeople,6,1401
66,n,kraken,6,1401
100,s,unknown,6,1401
55,n,merpeople,6,1401
33,s,sharks,6,1401
73,s,crabmonsters,6,1401
32,n,pirates,6,1401
20,n,sharks,6,1401
100,n,unknown,6,1401
63,s,kraken,6,1401
23,s,sharks,6,1401
39,n,sharks,6,1401
42,n,crabmonsters,6,1401
8,s,sharks,6,1401
58,s,merpeople,6,1401
32,n,sharks,6,1401
39,s,sharks,6,1401
83,n,water elemental,6,1401
8,n,harpy,6,1401
24,n,pirates,7,1401
37,n,sharks,7,1401
9,n,crabmonsters,7,1401
71,n,crabmonsters,7,1401
36,n,pirates,7,1401
33,n,sharks,7,1401
24,s,pirates,7,1401
47,s,sharks,7,1401
19,s,harpy,7,1401
13,n,pirates,7,1401
45,s,kraken,7,1401
30,n,merpeople,7,1401
23,s,crabmonsters,7,1401
57,s,kraken,7,1401
48,s,merpeople,7,1401
100,n,unknown,7,1401
72,s,nessie,7,1401
21,s,pirates,7,1401
42,s,crabmonsters,7,1401
100,s,unknown,7,1401
75,n,nessie,7,1401
76,n,water elemental,7,1401
57,n,merpeople,7,1401
19,s,merpeople,7,1401
41,n,pirates,7,1401
43,n,kraken,7,1401
20,s,sharks,7,1401
10,s,harpy,7,1401
100,s,unknown,7,1401
77,n,nessie,7,1401
79,n,water elemental,7,1401
19,s,harpy,7,1401
5,s,crabmonsters,7,1401
23,n,pirates,7,1401
100,n,unknown,7,1401
50,n,merpeople,7,1401
100,n,unknown,7,1401
27,s,sharks,7,1401
48,n,pirates,7,1401
11,s,harpy,7,1401
58,n,kraken,7,1401
19,s,pirates,7,1401
36,n,merpeople,7,1401
100,s,unknown,7,1401
41,s,sharks,7,1401
27,s,pirates,7,1401
54,n,kraken,7,1401
7,n,harpy,7,1401
36,s,pirates,7,1401
46,s,kraken,7,1401
44,n,pirates,7,1401
54,s,merpeople,7,1401
29,n,sharks,7,1401
21,n,sharks,7,1401
12,s,sharks,7,1401
23,s,harpy,7,1401
96,s,nessie,7,1401
48,n,kraken,7,1401
7,s,harpy,7,1401
19,s,pirates,7,1401
100,n,unknown,7,1401
31,s,sharks,7,1401
45,s,merpeople,7,1401
20,s,harpy,7,1401
20,n,crabmonsters,7,1401
22,s,pirates,7,1401
16,s,harpy,7,1401
56,s,kraken,7,1401
29,s,pirates,7,1401
37,s,sharks,7,1401
21,n,pirates,7,1401
100,s,unknown,7,1401
26,n,crabmonsters,7,1401
75,s,water elemental,7,1401
74,n,water elemental,7,1401
100,n,unknown,7,1401
26,s,merpeople,7,1401
13,s,sharks,7,1401
58,s,merpeople,7,1401
15,n,crabmonsters,7,1401
11,n,crabmonsters,7,1401
14,n,merpeople,7,1401
79,n,water elemental,7,1401
23,n,sharks,7,1401
6,s,harpy,7,1401
6,n,harpy,7,1401
68,n,kraken,7,1401
20,n,pirates,7,1401
76,s,water elemental,7,1401
17,n,pirates,7,1401
17,s,sharks,7,1401
35,n,sharks,7,1401
97,s,demon whale,7,1401
13,s,pirates,7,1401
61,n,merpeople,7,1401
20,s,sharks,7,1401
81,s,water elemental,7,1401
47,s,pirates,7,1401
37,s,crabmonsters,7,1401
17,n,pirates,7,1401
21,n,pirates,7,1401
30,s,sharks,7,1401
23,n,sharks,7,1401
21,n,sharks,7,1401
25,n,sharks,7,1401
81,s,water elemental,7,1401
58,s,merpeople,7,1401
11,n,pirates,7,1401
100,n,unknown,7,1401
47,n,merpeople,7,1401
61,s,merpeople,7,1401
19,n,pirates,7,1401
21,n,pirates,7,1401
6,s,crabmonsters,7,1401
44,s,pirates,7,1401
52,s,merpeople,7,1401
17,s,sharks,7,1401
27,s,sharks,7,1401
60,n,kraken,7,1401
48,s,kraken,7,1401
32,s,sharks,7,1401
2,n,crabmonsters,7,1401
68,n,merpeople,7,1401
22,n,sharks,7,1401
59,n,kraken,7,1401
29,s,merpeople,7,1401
49,n,crabmonsters,7,1401
1,n,crabmonsters,7,1401
12,s,pirates,7,1401
54,n,pirates,7,1401
100,n,unknown,7,1401
8,n,pirates,7,1401
23,n,sharks,7,1401
30,n,sharks,7,1401
49,n,pirates,7,1401
14,n,crabmonsters,7,1401
75,n,water elemental,7,1401
76,n,water elemental,7,1401
33,n,sharks,7,1401
74,n,water elemental,7,1401
14,s,harpy,7,1401
24,s,sharks,7,1401
78,n,water elemental,7,1401
100,n,unknown,7,1401
34,n,merpeople,7,1401
23,n,sharks,7,1401
44,n,kraken,7,1401
27,n,sharks,7,1401
74,s,water elemental,7,1401
24,n,sharks,7,1401
47,s,kraken,7,1401
83,s,demon whale,7,1401
34,n,sharks,7,1401
43,s,pirates,7,1401
38,s,pirates,7,1401
85,n,water elemental,7,1401
22,n,sharks,7,1401
46,n,kraken,7,1401
57,n,merpeople,7,1401
18,n,harpy,7,1401
62,n,merpeople,7,1401
54,n,kraken,7,1401
39,n,pirates,7,1401
13,s,pirates,7,1401
13,s,pirates,7,1401
65,n,kraken,7,1401
100,n,unknown,7,1401
100,s,unknown,7,1401
100,n,unknown,7,1401
21,s,pirates,7,1401
83,n,water elemental,7,1401
58,n,merpeople,7,1401
22,s,sharks,7,1401
83,s,water elemental,7,1401
21,n,sharks,7,1401
25,s,sharks,7,1401
42,n,merpeople,7,1401
15,n,harpy,7,1401
66,n,kraken,7,1401
50,n,pirates,7,1401
23,s,pirates,7,1401
81,n,water elemental,8,1401
52,n,kraken,8,1401
23,s,sharks,8,1401
17,s,pirates,8,1401
50,n,kraken,8,1401
34,n,merpeople,8,1401
24,n,pirates,8,1401
72,s,kraken,8,1401
42,n,pirates,8,1401
11,n,pirates,8,1401
74,n,water elemental,8,1401
48,s,sharks,8,1401
36,n,sharks,8,1401
56,s,kraken,8,1401
34,n,pirates,8,1401
53,n,kraken,8,1401
21,s,sharks,8,1401
100,n,unknown,8,1401
19,s,harpy,8,1401
62,s,merpeople,8,1401
50,n,kraken,8,1401
25,s,merpeople,8,1401
84,n,water elemental,8,1401
16,n,pirates,8,1401
43,s,kraken,8,1401
78,n,water elemental,8,1401
24,s,sharks,8,1401
69,s,merpeople,8,1401
56,s,kraken,8,1401
50,s,kraken,8,1401
29,s,sharks,8,1401
78,s,water elemental,8,1401
82,s,demon whale,8,1401
29,s,sharks,8,1401
21,s,sharks,8,1401
100,s,unknown,8,1401
37,n,pirates,8,1401
56,s,kraken,8,1401
36,n,sharks,8,1401
100,n,unknown,8,1401
100,s,unknown,8,1401
85,n,nessie,8,1401
100,s,unknown,8,1401
19,s,pirates,8,1401
93,s,nessie,8,1401
53,s,kraken,8,1401
97,n,nessie,8,1401
24,s,merpeople,8,1401
6,n,pirates,8,1401
100,s,unknown,8,1401
25,n,crabmonsters,8,1401
98,n,demon whale,8,1401
22,n,pirates,8,1401
100,s,unknown,8,1401
24,s,sharks,8,1401
89,n,crabmonsters,8,1401
15,s,pirates,8,1401
84,n,nessie,8,1401
45,s,merpeople,8,1401
69,n,merpeople,8,1401
100,n,unknown,8,1401
21,n,pirates,8,1401
15,n,sharks,8,1401
11,n,harpy,8,1401
41,n,kraken,8,1401
16,n,harpy,8,1401
43,s,pirates,8,1401
49,n,kraken,8,1401
46,n,merpeople,8,1401
11,s,merpeople,8,1401
15,s,harpy,8,1401
12,n,sharks,8,1401
15,s,sharks,8,1401
22,s,crabmonsters,8,1401
38,n,crabmonsters,8,1401
53,s,merpeople,8,1401
35,n,crabmonsters,8,1401
53,s,pirates,8,1401
77,s,water elemental,8,1401
80,s,nessie,8,1401
51,n,kraken,8,1401
19,s,pirates,8,1401
92,s,nessie,8,1401
89,s,nessie,8,1401
24,n,crabmonsters,8,1401
51,n,kraken,8,1401
77,s,merpeople,8,1401
48,n,kraken,8,1401
92,n,nessie,8,1401
81,n,water elemental,8,1401
22,n,pirates,8,1401
13,s,sharks,8,1401
57,n,crabmonsters,8,1401
10,n,pirates,8,1401
11,n,harpy,8,1401
77,s,water elemental,8,1401
16,n,merpeople,8,1401
18,n,sharks,8,1401
63,n,kraken,8,1401
54,n,kraken,8,1401
48,n,pirates,8,1401
100,s,unknown,8,1401
21,n,pirates,8,1401
18,n,harpy,8,1401
22,n,pirates,8,1401
32,n,sharks,8,1401
55,s,kraken,8,1401
64,s,kraken,8,1401
12,s,sharks,8,1401
20,s,pirates,8,1401
12,s,sharks,8,1401
18,s,pirates,8,1401
38,s,pirates,8,1401
97,s,nessie,8,1401
9,n,harpy,8,1401
13,s,pirates,8,1401
84,n,nessie,8,1401
83,s,water elemental,8,1401
37,n,sharks,8,1401
81,n,demon whale,8,1401
55,s,merpeople,8,1401
31,n,sharks,8,1401
86,n,nessie,8,1401
27,s,merpeople,8,1401
39,s,pirates,8,1401
31,n,crabmonsters,8,1401
8,s,sharks,8,1401
100,n,unknown,8,1401
15,s,pirates,8,1401
20,n,pirates,8,1401
20,s,merpeople,8,1401
100,n,unknown,8,1401
100,n,unknown,8,1401
22,s,pirates,8,1401
63,n,kraken,8,1401
100,n,unknown,8,1401
84,n,nessie,8,1401
94,n,nessie,8,1401
100,n,unknown,8,1401
51,s,kraken,8,1401
95,n,nessie,8,1401
10,n,pirates,8,1401
9,n,sharks,8,1401
56,s,kraken,8,1401
55,s,kraken,8,1401
62,n,kraken,8,1401
62,n,merpeople,8,1401
100,n,unknown,8,1401
22,n,sharks,8,1401
21,n,harpy,8,1401
100,n,unknown,8,1401
23,s,merpeople,8,1401
30,n,sharks,8,1401
6,s,crabmonsters,8,1401
82,s,water elemental,8,1401
100,s,unknown,8,1401
10,s,merpeople,8,1401
100,s,unknown,8,1401
8,n,sharks,8,1401
28,s,merpeople,8,1401
83,s,water elemental,8,1401
97,n,demon whale,8,1401
87,s,nessie,8,1401
24,n,sharks,8,1401
38,n,merpeople,8,1401
58,s,crabmonsters,8,1401
55,s,kraken,8,1401
38,n,pirates,8,1401
100,s,unknown,8,1401
17,n,pirates,8,1401
45,n,kraken,8,1401
33,s,sharks,8,1401
41,s,pirates,8,1401
20,n,pirates,8,1401
80,n,water elemental,8,1401
78,s,water elemental,8,1401
6,s,harpy,8,1401
78,n,water elemental,8,1401
21,n,pirates,8,1401
17,s,pirates,9,1401
25,s,pirates,9,1401
100,n,unknown,9,1401
14,n,pirates,9,1401
55,s,merpeople,9,1401
20,n,sharks,9,1401
17,s,harpy,9,1401
91,s,nessie,9,1401
20,n,sharks,9,1401
58,s,merpeople,9,1401
8,s,pirates,9,1401
16,s,pirates,9,1401
21,s,pirates,9,1401
18,s,pirates,9,1401
16,s,harpy,9,1401
27,s,pirates,9,1401
16,n,pirates,9,1401
41,n,merpeople,9,1401
19,n,sharks,9,1401
29,n,sharks,9,1401
14,n,harpy,9,1401
79,s,water elemental,9,1401
22,n,pirates,9,1401
35,s,sharks,9,1401
18,s,sharks,9,1401
38,s,pirates,9,1401
56,n,crabmonsters,9,1401
100,s,unknown,9,1401
74,n,water elemental,9,1401
71,n,crabmonsters,9,1401
32,n,sharks,9,1401
20,s,sharks,9,1401
60,n,kraken,9,1401
100,s,unknown,9,1401
21,s,sharks,9,1401
35,s,merpeople,9,1401
32,n,merpeople,9,1401
21,s,pirates,9,1401
11,s,sharks,9,1401
16,n,harpy,9,1401
53,n,pirates,9,1401
31,n,sharks,9,1401
49,n,kraken,9,1401
21,n,pirates,9,1401
19,s,sharks,9,1401
68,n,kraken,9,1401
19,n,sharks,9,1401
14,n,harpy,9,1401
21,s,pirates,9,1401
25,n,sharks,9,1401
